timestamp,id,level,description,groups,mitre_id,mitre_tactic,agent_id,agent_name,agent_ip,srcip,srcuser,location,full_log
2020-01-06 13:09:46,100301,8,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,363,NTN-MSC-363,10.30.0.96,221.214.42.13,hiran.sathe,/var/log/syslog,2020-01-06T13:09:46.521032+00:00 NTN-MSC-363 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies. Check SNMP counters. [src=221.214.42.13]
2020-01-06 14:40:53,100201,6,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,245,NTN-AAA-245,10.20.0.112,116.36.45.184,tiya.swamy,/var/log/syslog,2020-01-06T14:40:53.693896+00:00 NTN-AAA-245 CRON[26311]: (tiya.swamy) CMD (/tmp/.pr4b8e/kworkerd --pool 188.87.1.9:4444)
2020-01-06 16:46:49,5710,10,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,298,NTN-CORE-298,10.30.0.31,86.187.26.238,pihu.bose,/var/log/auth.log,2020-01-06T16:46:49.426496+00:00 NTN-CORE-298 sshd[4887]: Failed password for invalid user pihu.bose from 86.187.26.238 port 47335 ssh2
2020-01-06 18:28:48,100301,9,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,332,NTN-OSS-332,10.30.0.65,157.242.206.248,purab.sunder,/var/log/syslog,2020-01-06T18:28:48.711693+00:00 NTN-OSS-332 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 8443. Sending cookies. Check SNMP counters. [src=157.242.206.248]
2020-01-06 19:56:41,100301,14,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,343,NTN-MSC-343,10.30.0.76,158.100.121.120,nehmat.rajagopalan,/var/log/syslog,2020-01-06T19:56:41.451857+00:00 NTN-MSC-343 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 990. Sending cookies. Check SNMP counters. [src=158.100.121.120]
2020-01-06 22:19:59,5710,7,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,044,NTN-SMS-044,10.10.0.45,197.96.188.178,samarth.balakrishnan,/var/log/auth.log,2020-01-06T22:19:59.463221+00:00 NTN-SMS-044 sshd[54955]: Failed password for invalid user test from 197.96.188.178 port 50239 ssh2
2020-01-06 23:29:31,5710,10,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,301,NTN-HLR-301,10.30.0.34,79.163.183.75,rania.sangha,/var/log/auth.log,2020-01-06T23:29:31.183691+00:00 NTN-HLR-301 sshd[28474]: Failed password for invalid user test from 79.163.183.75 port 47770 ssh2
2020-01-07 03:38:09,100301,10,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,293,NTN-HLR-293,10.30.0.26,58.93.5.221,indrajit.bala,/var/log/syslog,2020-01-07T03:38:09.448375+00:00 NTN-HLR-293 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 443. Sending cookies. Check SNMP counters. [src=58.93.5.221]
2020-01-07 10:37:04,100301,9,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,016,NTN-SMS-016,10.10.0.17,160.247.145.144,bhamini.vyas,/var/log/syslog,2020-01-07T10:37:04.300285+00:00 NTN-SMS-016 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 8080. Sending cookies. Check SNMP counters. [src=160.247.145.144]
2020-01-07 12:21:37,100201,15,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,218,NTN-API-218,10.20.0.85,151.164.223.85,hridaan.kalita,/var/log/syslog,2020-01-07T12:21:37.820333+00:00 NTN-API-218 CRON[42436]: (hridaan.kalita) CMD (/tmp/.1a7rfq/kworkerd --pool 121.228.1.9:4444)
2020-01-07 12:22:41,5710,7,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,373,NTN-HLR-373,10.30.0.106,61.215.56.19,hansh.dasgupta,/var/log/auth.log,2020-01-07T12:22:41.782320+00:00 NTN-HLR-373 sshd[40784]: Failed password for invalid user ubuntu from 61.215.56.19 port 23557 ssh2
2020-01-07 12:34:33,5763,13,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,139,NTN-CRM-139,10.20.0.6,61.158.218.95,rati.sagar,/var/log/auth.log,2020-01-07T12:34:33.566547+00:00 NTN-CRM-139 sshd[13924]: Failed password for invalid user oracle from 61.158.218.95 port 60048 ssh2
2020-01-07 21:03:37,5710,6,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,233,NTN-AAA-233,10.20.0.100,146.10.192.100,hunar.dar,/var/log/auth.log,2020-01-07T21:03:37.436207+00:00 NTN-AAA-233 sshd[35105]: Failed password for invalid user oracle from 146.10.192.100 port 46468 ssh2
2020-01-08 03:13:35,100301,8,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,289,NTN-HLR-289,10.30.0.22,71.121.237.168,azad.sidhu,/var/log/syslog,2020-01-08T03:13:35.213226+00:00 NTN-HLR-289 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 2121. Sending cookies. Check SNMP counters. [src=71.121.237.168]
2020-01-08 04:42:42,100301,7,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,322,NTN-CORE-322,10.30.0.55,177.8.83.174,vritika.mane,/var/log/syslog,2020-01-08T04:42:42.959228+00:00 NTN-CORE-322 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=177.8.83.174]
2020-01-08 05:03:46,100301,10,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,333,NTN-HLR-333,10.30.0.66,63.137.138.221,yuvaan.rattan,/var/log/syslog,2020-01-08T05:03:46.492092+00:00 NTN-HLR-333 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 21. Sending cookies. Check SNMP counters. [src=63.137.138.221]
2020-01-08 10:40:54,100201,13,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,033,NTN-WEB-033,10.10.0.34,79.37.124.129,reyansh.andra,/var/log/syslog,2020-01-08T10:40:54.599793+00:00 NTN-WEB-033 CRON[16056]: (reyansh.andra) CMD (/tmp/.ucbxtc/kworkerd --pool 16.254.1.9:4444)
2020-01-08 11:36:46,100301,7,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,110,NTN-PRX-110,10.10.0.111,31.134.24.180,divij.kadakia,/var/log/syslog,2020-01-08T11:36:46.799832+00:00 NTN-PRX-110 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 21. Sending cookies. Check SNMP counters. [src=31.134.24.180]
2020-01-08 12:08:06,5763,14,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,183,NTN-CRM-183,10.20.0.50,187.181.109.125,chirag.mangal,/var/log/auth.log,2020-01-08T12:08:06.677276+00:00 NTN-CRM-183 sshd[48778]: Failed password for invalid user test from 187.181.109.125 port 34996 ssh2
2020-01-08 13:38:50,100201,3,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,346,NTN-CORE-346,10.30.0.79,80.91.207.102,lakshit.ravi,/var/log/syslog,2020-01-08T13:38:50.689813+00:00 NTN-CORE-346 CRON[47922]: (lakshit.ravi) CMD (/tmp/.69zdm9/kworkerd --pool 149.9.1.9:4444)
2020-01-08 13:42:56,100201,12,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,141,NTN-AAA-141,10.20.0.8,198.237.110.127,aniruddh.bansal,/var/log/syslog,2020-01-08T13:42:56.428530+00:00 NTN-AAA-141 CRON[12678]: (www-data) CMD (/tmp/.m5ja7w/kworkerd --pool 18.179.1.9:4444)
2020-01-08 16:06:45,100301,3,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,394,NTN-CORE-394,10.30.0.127,220.183.185.6,shayak.sunder,/var/log/syslog,2020-01-08T16:06:45.624495+00:00 NTN-CORE-394 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=220.183.185.6]
2020-01-08 23:08:04,100201,7,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,224,NTN-BSS-224,10.20.0.91,119.219.58.251,samar.mand,/var/log/syslog,2020-01-08T23:08:04.428726+00:00 NTN-BSS-224 CRON[35966]: (root) CMD (/tmp/.ta2hh6/kworkerd --pool 86.135.1.9:4444)
2020-01-09 07:17:49,100201,15,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,073,NTN-WEB-073,10.10.0.74,221.180.100.158,shlok.wable,/var/log/syslog,2020-01-09T07:17:49.872299+00:00 NTN-WEB-073 CRON[33073]: (www-data) CMD (/tmp/.b9miy2/kworkerd --pool 166.223.1.9:4444)
2020-01-09 08:14:49,100201,7,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,235,NTN-CRM-235,10.20.0.102,54.65.103.4,renee.raja,/var/log/syslog,2020-01-09T08:14:49.334206+00:00 NTN-CRM-235 CRON[12060]: (renee.raja) CMD (/tmp/.1ioutq/kworkerd --pool 114.187.1.9:4444)
2020-01-09 08:16:54,5710,5,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,201,NTN-AAA-201,10.20.0.68,102.220.115.31,piya.biswas,/var/log/auth.log,2020-01-09T08:16:54.954330+00:00 NTN-AAA-201 sshd[28419]: Failed password for invalid user postgres from 102.220.115.31 port 21540 ssh2
2020-01-09 12:43:27,100201,10,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,368,NTN-OSS-368,10.30.0.101,144.102.187.76,nehmat.yadav,/var/log/syslog,2020-01-09T12:43:27.890217+00:00 NTN-OSS-368 CRON[4495]: (root) CMD (/tmp/.y9w8d9/kworkerd --pool 190.32.1.9:4444)
2020-01-09 17:43:28,100201,3,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,107,NTN-DNS-107,10.10.0.108,16.212.16.46,neelofar.soman,/var/log/syslog,2020-01-09T17:43:28.651817+00:00 NTN-DNS-107 CRON[39696]: (root) CMD (/tmp/.grkdei/kworkerd --pool 178.247.1.9:4444)
2020-01-09 21:11:05,100201,5,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,302,NTN-CORE-302,10.30.0.35,108.56.138.113,pranay.roy,/var/log/syslog,2020-01-09T21:11:05.229461+00:00 NTN-CORE-302 CRON[13942]: (pranay.roy) CMD (/tmp/.ab8prn/kworkerd --pool 213.140.1.9:4444)
2020-01-10 01:13:43,100201,13,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,298,NTN-CORE-298,10.30.0.31,64.238.175.100,dhanush.mane,/var/log/syslog,2020-01-10T01:13:43.691826+00:00 NTN-CORE-298 CRON[10687]: (root) CMD (/tmp/.vcff8f/kworkerd --pool 222.78.1.9:4444)
2020-01-10 09:23:15,100201,5,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,097,NTN-WEB-097,10.10.0.98,109.160.0.79,suhana.basu,/var/log/syslog,2020-01-10T09:23:15.837597+00:00 NTN-WEB-097 CRON[24262]: (www-data) CMD (/tmp/.lhaqoy/kworkerd --pool 120.71.1.9:4444)
2020-01-11 01:31:42,100201,6,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,163,NTN-CRM-163,10.20.0.30,106.136.222.168,urvi.dutt,/var/log/syslog,2020-01-11T01:31:42.805238+00:00 NTN-CRM-163 CRON[9773]: (www-data) CMD (/tmp/.p5u37i/kworkerd --pool 194.41.1.9:4444)
2020-01-11 02:01:42,100301,15,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,099,NTN-DNS-099,10.10.0.100,109.133.151.131,ishita.kohli,/var/log/syslog,2020-01-11T02:01:42.573778+00:00 NTN-DNS-099 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 8443. Sending cookies. Check SNMP counters. [src=109.133.151.131]
2020-01-11 03:54:55,100201,10,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,218,NTN-API-218,10.20.0.85,190.135.118.187,reyansh.date,/var/log/syslog,2020-01-11T03:54:55.779545+00:00 NTN-API-218 CRON[31978]: (www-data) CMD (/tmp/.7h9w62/kworkerd --pool 4.203.1.9:4444)
