timestamp,id,level,description,groups,mitre_id,mitre_tactic,agent_id,agent_name,agent_ip,srcip,srcuser,location,full_log
2020-01-01 23:08:08,100301,14,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,185,GCH-PACS-185,10.20.0.52,85.149.183.151,onkar.shukla,/var/log/syslog,2020-01-01T23:08:08.443356+00:00 GCH-PACS-185 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=85.149.183.151]
2020-01-02 01:09:15,5710,5,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,400,GCH-IOT-400,10.30.0.133,44.123.77.221,navya.wagle,/var/log/auth.log,2020-01-02T01:09:15.581699+00:00 GCH-IOT-400 sshd[13791]: Failed password for invalid user postgres from 44.123.77.221 port 49457 ssh2
2020-01-02 06:29:27,5710,8,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,268,GCH-LIS-268,10.20.0.135,20.171.129.52,seher.wagle,/var/log/auth.log,2020-01-02T06:29:27.061716+00:00 GCH-LIS-268 sshd[53963]: Failed password for invalid user test from 20.171.129.52 port 39580 ssh2
2020-01-02 08:30:12,100201,12,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,304,GCH-IOT-304,10.30.0.37,21.153.222.60,biju.buch,/var/log/syslog,2020-01-02T08:30:12.745858+00:00 GCH-IOT-304 CRON[29308]: (root) CMD (/tmp/.o66il5/kworkerd --pool 100.111.1.9:4444)
2020-01-02 12:45:47,5710,4,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,275,GCH-LAB-275,10.30.0.8,118.168.161.187,samarth.sharma,/var/log/auth.log,2020-01-02T12:45:47.420854+00:00 GCH-LAB-275 sshd[34666]: Failed password for invalid user admin from 118.168.161.187 port 38250 ssh2
2020-01-02 13:06:49,100201,6,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,397,GCH-EMR-397,10.30.0.130,192.140.39.46,zoya.deep,/var/log/syslog,2020-01-02T13:06:49.747423+00:00 GCH-EMR-397 CRON[31638]: (zoya.deep) CMD (/tmp/.r8npel/kworkerd --pool 131.246.1.9:4444)
2020-01-02 15:00:15,100301,12,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,001,GCH-WEB-001,10.10.0.2,78.168.250.18,dishani.warrior,/var/log/syslog,2020-01-02T15:00:15.428483+00:00 GCH-WEB-001 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies. Check SNMP counters. [src=78.168.250.18]
2020-01-02 21:56:12,100201,8,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,371,GCH-LAB-371,10.30.0.104,11.116.234.13,suhana.bhargava,/var/log/syslog,2020-01-02T21:56:12.552519+00:00 GCH-LAB-371 CRON[3433]: (root) CMD (/tmp/.x5we5s/kworkerd --pool 85.135.1.9:4444)
2020-01-02 23:59:19,100201,6,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,059,GCH-DNS-059,10.10.0.60,214.194.89.72,purab.sharma,/var/log/syslog,2020-01-02T23:59:19.760552+00:00 GCH-DNS-059 CRON[31658]: (purab.sharma) CMD (/tmp/.5hkmck/kworkerd --pool 140.229.1.9:4444)
2020-01-03 00:54:00,100201,15,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,080,GCH-PTL-080,10.10.0.81,69.75.57.137,oorja.kaur,/var/log/syslog,2020-01-03T00:54:00.189441+00:00 GCH-PTL-080 CRON[16689]: (root) CMD (/tmp/.mjkdde/kworkerd --pool 164.213.1.9:4444)
2020-01-03 06:27:55,100201,6,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,079,GCH-DNS-079,10.10.0.80,75.9.121.45,farhan.sibal,/var/log/syslog,2020-01-03T06:27:55.960475+00:00 GCH-DNS-079 CRON[24897]: (root) CMD (/tmp/.wwgnw5/kworkerd --pool 102.218.1.9:4444)
2020-01-03 08:44:28,100201,12,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,016,GCH-PTL-016,10.10.0.17,46.51.148.150,yakshit.karpe,/var/log/syslog,2020-01-03T08:44:28.497897+00:00 GCH-PTL-016 CRON[42532]: (yakshit.karpe) CMD (/tmp/.u8yu7k/kworkerd --pool 215.25.1.9:4444)
2020-01-03 11:37:01,100201,8,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,071,GCH-DNS-071,10.10.0.72,157.73.79.253,shlok.ramakrishnan,/var/log/syslog,2020-01-03T11:37:01.534049+00:00 GCH-DNS-071 CRON[30613]: (root) CMD (/tmp/.16xstg/kworkerd --pool 86.106.1.9:4444)
2020-01-03 13:20:11,5763,13,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,220,GCH-LIS-220,10.20.0.87,142.190.182.51,shlok.krishnan,/var/log/auth.log,2020-01-03T13:20:11.635882+00:00 GCH-LIS-220 sshd[18703]: Failed password for invalid user ubuntu from 142.190.182.51 port 50241 ssh2
2020-01-03 16:21:05,100301,12,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,014,GCH-PRX-014,10.10.0.15,162.193.92.149,hazel.sidhu,/var/log/syslog,2020-01-03T16:21:05.576534+00:00 GCH-PRX-014 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 443. Sending cookies. Check SNMP counters. [src=162.193.92.149]
2020-01-03 21:24:58,100201,14,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,140,GCH-LIS-140,10.20.0.7,146.16.164.245,navya.cheema,/var/log/syslog,2020-01-03T21:24:58.473865+00:00 GCH-LIS-140 CRON[25722]: (www-data) CMD (/tmp/.uzv6hh/kworkerd --pool 137.93.1.9:4444)
2020-01-03 23:30:58,100301,8,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,013,GCH-WEB-013,10.10.0.14,191.214.71.100,ayesha.kant,/var/log/syslog,2020-01-03T23:30:58.132744+00:00 GCH-WEB-013 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=191.214.71.100]
2020-01-04 00:27:07,100201,7,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,236,GCH-LIS-236,10.20.0.103,19.123.228.86,siya.sandhu,/var/log/syslog,2020-01-04T00:27:07.145668+00:00 GCH-LIS-236 CRON[54950]: (siya.sandhu) CMD (/tmp/.sx4sfq/kworkerd --pool 222.113.1.9:4444)
2020-01-04 04:45:56,100301,4,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,220,GCH-LIS-220,10.20.0.87,72.95.166.114,sara.jain,/var/log/syslog,2020-01-04T04:45:56.131705+00:00 GCH-LIS-220 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=72.95.166.114]
2020-01-04 10:39:32,5763,14,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,029,GCH-WEB-029,10.10.0.30,216.175.209.129,shalv.sarraf,/var/log/auth.log,2020-01-04T10:39:32.279090+00:00 GCH-WEB-029 sshd[53137]: Failed password for invalid user postgres from 216.175.209.129 port 2698 ssh2
2020-01-04 18:31:29,100201,5,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,207,GCH-HIS-207,10.20.0.74,44.41.160.239,badal.sani,/var/log/syslog,2020-01-04T18:31:29.802643+00:00 GCH-HIS-207 CRON[59515]: (root) CMD (/tmp/.n4k311/kworkerd --pool 92.139.1.9:4444)
2020-01-04 21:31:49,5710,4,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,088,GCH-PTL-088,10.10.0.89,58.76.127.159,mohanlal.sachar,/var/log/auth.log,2020-01-04T21:31:49.341827+00:00 GCH-PTL-088 sshd[27615]: Failed password for invalid user postgres from 58.76.127.159 port 22392 ssh2
2020-01-05 09:12:14,100201,13,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,027,GCH-DNS-027,10.10.0.28,202.115.221.44,ryan.mani,/var/log/syslog,2020-01-05T09:12:14.994786+00:00 GCH-DNS-027 CRON[35317]: (www-data) CMD (/tmp/.n8s09n/kworkerd --pool 25.211.1.9:4444)
2020-01-05 12:51:06,100201,15,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,376,GCH-IOT-376,10.30.0.109,25.171.94.88,darshit.shetty,/var/log/syslog,2020-01-05T12:51:06.474530+00:00 GCH-IOT-376 CRON[20563]: (www-data) CMD (/tmp/.mnvqhd/kworkerd --pool 9.26.1.9:4444)
2020-01-05 14:51:54,100301,3,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,145,GCH-PACS-145,10.20.0.12,203.48.165.211,reyansh.bail,/var/log/syslog,2020-01-05T14:51:54.415873+00:00 GCH-PACS-145 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=203.48.165.211]
2020-01-05 19:00:51,100301,8,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,009,GCH-WEB-009,10.10.0.10,115.189.188.249,yuvaan.ranganathan,/var/log/syslog,2020-01-05T19:00:51.265778+00:00 GCH-WEB-009 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 21. Sending cookies. Check SNMP counters. [src=115.189.188.249]
2020-01-05 20:41:36,5715,13,sshd: authentication success (possible compromised credential),syslog;sshd;attack,T1190,InitialAccess,338,GCH-DB-338,10.30.0.71,99.79.43.46,nitya.tank,/var/log/auth.log,2020-01-05T20:41:36.564977+00:00 GCH-DB-338 sshd[16614]: Accepted password for nitya.tank from 99.79.43.46 port 9613 ssh2
2020-01-06 00:56:01,5710,9,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,164,GCH-LIS-164,10.20.0.31,73.99.218.98,jiya.chowdhury,/var/log/auth.log,2020-01-06T00:56:01.623916+00:00 GCH-LIS-164 sshd[7175]: Failed password for invalid user admin from 73.99.218.98 port 55552 ssh2
2020-01-06 01:47:56,5710,9,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,265,GCH-PACS-265,10.20.0.132,147.165.66.78,pranay.tank,/var/log/auth.log,2020-01-06T01:47:56.330793+00:00 GCH-PACS-265 sshd[34061]: Failed password for invalid user oracle from 147.165.66.78 port 34289 ssh2
2020-01-06 05:05:41,5710,5,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,304,GCH-IOT-304,10.30.0.37,41.36.67.194,ivana.banerjee,/var/log/auth.log,2020-01-06T05:05:41.188481+00:00 GCH-IOT-304 sshd[11015]: Failed password for invalid user oracle from 41.36.67.194 port 3101 ssh2
2020-01-06 06:42:36,100201,12,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,171,GCH-HIS-171,10.20.0.38,120.96.177.232,neelofar.badami,/var/log/syslog,2020-01-06T06:42:36.802063+00:00 GCH-HIS-171 CRON[2172]: (root) CMD (/tmp/.ror304/kworkerd --pool 205.229.1.9:4444)
2020-01-06 13:09:46,100301,9,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,293,GCH-EMR-293,10.30.0.26,221.214.42.13,hiran.sathe,/var/log/syslog,2020-01-06T13:09:46.354113+00:00 GCH-EMR-293 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 8080. Sending cookies. Check SNMP counters. [src=221.214.42.13]
2020-01-06 14:40:53,100201,3,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,195,GCH-HIS-195,10.20.0.62,116.36.45.184,tiya.swamy,/var/log/syslog,2020-01-06T14:40:53.838248+00:00 GCH-HIS-195 CRON[56523]: (www-data) CMD (/tmp/.j313bn/kworkerd --pool 49.194.1.9:4444)
2020-01-06 16:46:49,5710,7,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,339,GCH-LAB-339,10.30.0.72,86.187.26.238,pihu.bose,/var/log/auth.log,2020-01-06T16:46:49.512078+00:00 GCH-LAB-339 sshd[34212]: Failed password for invalid user pihu.bose from 86.187.26.238 port 47335 ssh2
2020-01-06 18:28:48,100301,7,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,335,GCH-LAB-335,10.30.0.68,157.242.206.248,purab.sunder,/var/log/syslog,2020-01-06T18:28:48.159379+00:00 GCH-LAB-335 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 8443. Sending cookies. Check SNMP counters. [src=157.242.206.248]
2020-01-06 19:56:41,100301,12,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,394,GCH-DB-394,10.30.0.127,158.100.121.120,nehmat.rajagopalan,/var/log/syslog,2020-01-06T19:56:41.676616+00:00 GCH-DB-394 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 990. Sending cookies. Check SNMP counters. [src=158.100.121.120]
2020-01-06 22:19:59,5710,10,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,051,GCH-DNS-051,10.10.0.52,197.96.188.178,samarth.balakrishnan,/var/log/auth.log,2020-01-06T22:19:59.199119+00:00 GCH-DNS-051 sshd[13003]: Failed password for invalid user postgres from 197.96.188.178 port 50239 ssh2
2020-01-06 23:29:31,5710,9,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,357,GCH-EMR-357,10.30.0.90,79.163.183.75,rania.sangha,/var/log/auth.log,2020-01-06T23:29:31.149121+00:00 GCH-EMR-357 sshd[50142]: Failed password for invalid user postgres from 79.163.183.75 port 47770 ssh2
2020-01-07 03:38:09,100301,8,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,329,GCH-EMR-329,10.30.0.62,58.93.5.221,indrajit.bala,/var/log/syslog,2020-01-07T03:38:09.846971+00:00 GCH-EMR-329 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies. Check SNMP counters. [src=58.93.5.221]
2020-01-07 10:37:04,100301,8,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,064,GCH-PTL-064,10.10.0.65,160.247.145.144,bhamini.vyas,/var/log/syslog,2020-01-07T10:37:04.047529+00:00 GCH-PTL-064 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies. Check SNMP counters. [src=160.247.145.144]
2020-01-07 12:21:37,100201,15,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,151,GCH-HIS-151,10.20.0.18,151.164.223.85,hridaan.kalita,/var/log/syslog,2020-01-07T12:21:37.537649+00:00 GCH-HIS-151 CRON[26937]: (hridaan.kalita) CMD (/tmp/.6igodf/kworkerd --pool 190.229.1.9:4444)
2020-01-07 12:22:41,5710,10,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,289,GCH-EMR-289,10.30.0.22,61.215.56.19,hansh.dasgupta,/var/log/auth.log,2020-01-07T12:22:41.994647+00:00 GCH-EMR-289 sshd[40297]: Failed password for invalid user test from 61.215.56.19 port 23557 ssh2
2020-01-07 12:34:33,5763,12,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,201,GCH-PACS-201,10.20.0.68,61.158.218.95,rati.sagar,/var/log/auth.log,2020-01-07T12:34:33.665739+00:00 GCH-PACS-201 sshd[39484]: Failed password for invalid user rati.sagar from 61.158.218.95 port 60048 ssh2
2020-01-07 21:03:37,5710,5,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,169,GCH-PACS-169,10.20.0.36,146.10.192.100,hunar.dar,/var/log/auth.log,2020-01-07T21:03:37.756016+00:00 GCH-PACS-169 sshd[54003]: Failed password for invalid user ubuntu from 146.10.192.100 port 46468 ssh2
2020-01-08 03:13:35,100301,10,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,283,GCH-LAB-283,10.30.0.16,71.121.237.168,azad.sidhu,/var/log/syslog,2020-01-08T03:13:35.771294+00:00 GCH-LAB-283 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 2121. Sending cookies. Check SNMP counters. [src=71.121.237.168]
2020-01-08 04:42:42,100301,9,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,345,GCH-EMR-345,10.30.0.78,177.8.83.174,vritika.mane,/var/log/syslog,2020-01-08T04:42:42.843001+00:00 GCH-EMR-345 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=177.8.83.174]
2020-01-08 05:03:46,100301,8,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,391,GCH-LAB-391,10.30.0.124,63.137.138.221,yuvaan.rattan,/var/log/syslog,2020-01-08T05:03:46.348092+00:00 GCH-LAB-391 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 2121. Sending cookies. Check SNMP counters. [src=63.137.138.221]
2020-01-08 10:40:54,100201,13,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,045,GCH-WEB-045,10.10.0.46,79.37.124.129,reyansh.andra,/var/log/syslog,2020-01-08T10:40:54.696660+00:00 GCH-WEB-045 CRON[41383]: (reyansh.andra) CMD (/tmp/.hb97tn/kworkerd --pool 200.120.1.9:4444)
2020-01-08 11:36:46,100301,7,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,116,GCH-PTL-116,10.10.0.117,31.134.24.180,divij.kadakia,/var/log/syslog,2020-01-08T11:36:46.931747+00:00 GCH-PTL-116 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 990. Sending cookies. Check SNMP counters. [src=31.134.24.180]
2020-01-08 12:08:06,5763,14,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,211,GCH-HIS-211,10.20.0.78,187.181.109.125,chirag.mangal,/var/log/auth.log,2020-01-08T12:08:06.895123+00:00 GCH-HIS-211 sshd[28299]: Failed password for invalid user admin from 187.181.109.125 port 34996 ssh2
2020-01-08 13:38:50,100201,5,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,295,GCH-LAB-295,10.30.0.28,80.91.207.102,lakshit.ravi,/var/log/syslog,2020-01-08T13:38:50.517683+00:00 GCH-LAB-295 CRON[41516]: (root) CMD (/tmp/.fwodez/kworkerd --pool 47.190.1.9:4444)
2020-01-08 13:42:56,100201,15,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,175,GCH-HIS-175,10.20.0.42,198.237.110.127,aniruddh.bansal,/var/log/syslog,2020-01-08T13:42:56.572605+00:00 GCH-HIS-175 CRON[27059]: (root) CMD (/tmp/.oho6es/kworkerd --pool 37.96.1.9:4444)
2020-01-08 16:06:45,100301,4,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,319,GCH-LAB-319,10.30.0.52,220.183.185.6,shayak.sunder,/var/log/syslog,2020-01-08T16:06:45.156023+00:00 GCH-LAB-319 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=220.183.185.6]
2020-01-08 23:08:04,100201,7,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,159,GCH-HIS-159,10.20.0.26,119.219.58.251,samar.mand,/var/log/syslog,2020-01-08T23:08:04.015762+00:00 GCH-HIS-159 CRON[19887]: (samar.mand) CMD (/tmp/.n48wdl/kworkerd --pool 50.121.1.9:4444)
2020-01-09 07:17:49,100201,14,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,004,GCH-PTL-004,10.10.0.5,221.180.100.158,shlok.wable,/var/log/syslog,2020-01-09T07:17:49.979717+00:00 GCH-PTL-004 CRON[11721]: (www-data) CMD (/tmp/.49483y/kworkerd --pool 212.40.1.9:4444)
2020-01-09 08:14:49,100201,8,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,237,GCH-PACS-237,10.20.0.104,54.65.103.4,renee.raja,/var/log/syslog,2020-01-09T08:14:49.150995+00:00 GCH-PACS-237 CRON[4492]: (root) CMD (/tmp/.k4co31/kworkerd --pool 184.153.1.9:4444)
2020-01-09 08:16:54,5710,6,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,220,GCH-LIS-220,10.20.0.87,102.220.115.31,piya.biswas,/var/log/auth.log,2020-01-09T08:16:54.390786+00:00 GCH-LIS-220 sshd[58703]: Failed password for invalid user admin from 102.220.115.31 port 21540 ssh2
2020-01-09 12:43:27,100201,8,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,349,GCH-EMR-349,10.30.0.82,144.102.187.76,nehmat.yadav,/var/log/syslog,2020-01-09T12:43:27.889603+00:00 GCH-EMR-349 CRON[44300]: (root) CMD (/tmp/.nnc6r7/kworkerd --pool 89.141.1.9:4444)
2020-01-09 17:43:28,100201,6,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,035,GCH-DNS-035,10.10.0.36,16.212.16.46,neelofar.soman,/var/log/syslog,2020-01-09T17:43:28.095138+00:00 GCH-DNS-035 CRON[36362]: (neelofar.soman) CMD (/tmp/.4v2h6y/kworkerd --pool 180.169.1.9:4444)
2020-01-09 21:11:05,100201,3,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,321,GCH-EMR-321,10.30.0.54,108.56.138.113,pranay.roy,/var/log/syslog,2020-01-09T21:11:05.707443+00:00 GCH-EMR-321 CRON[25670]: (root) CMD (/tmp/.uazd4c/kworkerd --pool 67.253.1.9:4444)
2020-01-10 01:13:43,100201,12,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,278,GCH-DB-278,10.30.0.11,64.238.175.100,dhanush.mane,/var/log/syslog,2020-01-10T01:13:43.017958+00:00 GCH-DB-278 CRON[20558]: (www-data) CMD (/tmp/.johhbd/kworkerd --pool 177.13.1.9:4444)
2020-01-10 09:23:15,100201,6,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,118,GCH-PRX-118,10.10.0.119,109.160.0.79,suhana.basu,/var/log/syslog,2020-01-10T09:23:15.554503+00:00 GCH-PRX-118 CRON[19537]: (suhana.basu) CMD (/tmp/.nk1l9z/kworkerd --pool 89.94.1.9:4444)
2020-01-11 01:31:42,100201,5,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,151,GCH-HIS-151,10.20.0.18,106.136.222.168,urvi.dutt,/var/log/syslog,2020-01-11T01:31:42.074146+00:00 GCH-HIS-151 CRON[40452]: (www-data) CMD (/tmp/.j414j0/kworkerd --pool 183.142.1.9:4444)
2020-01-11 02:01:42,100301,15,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,041,GCH-WEB-041,10.10.0.42,109.133.151.131,ishita.kohli,/var/log/syslog,2020-01-11T02:01:42.106169+00:00 GCH-WEB-041 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies. Check SNMP counters. [src=109.133.151.131]
2020-01-11 03:54:55,100201,9,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,253,GCH-PACS-253,10.20.0.120,190.135.118.187,reyansh.date,/var/log/syslog,2020-01-11T03:54:55.051177+00:00 GCH-PACS-253 CRON[16779]: (root) CMD (/tmp/.w7am2h/kworkerd --pool 172.72.1.9:4444)
2020-01-11 04:25:49,5710,5,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,053,GCH-WEB-053,10.10.0.54,95.186.83.44,madhup.behl,/var/log/auth.log,2020-01-11T04:25:49.786793+00:00 GCH-WEB-053 sshd[36979]: Failed password for invalid user root from 95.186.83.44 port 4800 ssh2
